block,basefee,basefee_gwei,gas_used,num_txs,demand_size,avg_premium,avg_premium_gwei,utilization
28,272576455,0.272576455,50000000,1000,1000,5419190187.232451,5.419190187232451,0.3333333333333333
29,254404691,0.254404691,50000000,1000,1000,5568784076.082154,5.568784076082154,0.3333333333333333
30,237444378,0.237444378,300000000,6000,6000,5548570436.879098,5.548570436879098,2.0
31,261188815,0.261188815,300000000,6000,6000,5525510862.268769,5.525510862268769,2.0
32,287307696,0.287307696,300000000,6000,6000,5495035678.486317,5.495035678486317,2.0
33,316038465,0.316038465,300000000,6000,6000,5455091431.859437,5.455091431859437,2.0
34,347642311,0.347642311,300000000,6000,6000,5551677446.360303,5.551677446360303,2.0
35,382406542,0.382406542,50000000,1000,1000,5475901312.315861,5.475901312315861,0.3333333333333333
36,356912772,0.356912772,50000000,1000,1000,5658148620.86589,5.65814862086589,0.3333333333333333
37,333118587,0.333118587,50000000,1000,1000,5210701337.027758,5.210701337027758,0.3333333333333333
38,310910681,0.310910681,50000000,1000,1000,5637992374.280694,5.637992374280694,0.3333333333333333
39,290183302,0.290183302,50000000,1000,1000,5638992524.807965,5.638992524807965,0.3333333333333333
40,270837748,0.270837748,300000000,6000,6000,5485834660.82895,5.48583466082895,2.0
41,297921522,0.297921522,300000000,6000,6000,5474715118.899122,5.474715118899122,2.0
42,327713674,0.327713674,300000000,6000,6000,5514585807.97115,5.514585807971151,2.0
43,360485041,0.360485041,300000000,6000,6000,5466500047.580206,5.466500047580206,2.0
44,396533545,0.396533545,300000000,6000,6000,5465884788.316218,5.4658847883162185,2.0
45,436186899,0.436186899,50000000,1000,1000,5555116730.367729,5.555116730367729,0.3333333333333333
46,407107772,0.407107772,50000000,1000,1000,5492653585.838239,5.492653585838239,0.3333333333333333
47,379967253,0.379967253,50000000,1000,1000,5347045878.546428,5.347045878546428,0.3333333333333333
48,354636102,0.354636102,50000000,1000,1000,5711077206.512133,5.711077206512132,0.3333333333333333
49,330993695,0.330993695,50000000,1000,1000,5464880114.239725,5.464880114239725,0.3333333333333333
50,308927448,0.308927448,300000000,6000,6000,5421653064.628649,5.421653064628649,2.0
51,339820192,0.339820192,300000000,6000,6000,5526105853.309757,5.526105853309757,2.0
52,373802211,0.373802211,300000000,6000,6000,5469216746.600266,5.469216746600266,2.0
53,411182432,0.411182432,300000000,6000,6000,5455538062.204021,5.455538062204021,2.0
54,452300675,0.452300675,300000000,6000,6000,5528550297.079761,5.528550297079761,2.0
55,497530742,0.497530742,50000000,1000,1000,5333072850.0071535,5.333072850007153,0.3333333333333333
56,464362025,0.464362025,50000000,1000,1000,5587139135.146257,5.587139135146257,0.3333333333333333
57,433404556,0.433404556,50000000,1000,1000,5516748512.761929,5.516748512761929,0.3333333333333333
58,404510918,0.404510918,50000000,1000,1000,5486911425.158172,5.486911425158172,0.3333333333333333
59,377543523,0.377543523,50000000,1000,1000,5536664637.957702,5.536664637957702,0.3333333333333333
60,352373954,0.352373954,300000000,6000,6000,5502803473.343306,5.502803473343306,2.0
